frame;mean_red;mean_green;mean_blue;median_red;median_green;median_blue;sum_red;sum_green;sum_blue;mean_value;mean_saturation;mean_hue;median_value;median_saturation;median_hue;sum_value;sum_saturation;sum_hue
142;62,175246913580246;57,242731481481485;63,22787229938272;66,0;64,0;62,0;32231648;29674632;32777329;75,12895833333333;64,74571180555556;58,56173032407408;84,0;80,0;30,0;38946852;33564177;30358401
143;62,0538638117284;57,16813850308642;62,98990162037037;65,0;64,0;61,0;32168723;29635963;32653965;74,9388638117284;64,69022183641975;57,6323186728395;84,0;80,0;14,0;38848307;33535411;29876594
144;61,94352237654321;56,801699459876545;62,744737654320986;65,0;63,0;61,0;32111522;29446001;32526872;74,74833333333333;64,95675925925926;59,18093364197531;84,0;80,0;30,0;38749536;33673584;30679396
145;61,57660300925926;56,59098765432099;62,30331018518518;65,0;63,0;61,0;31921311;29336768;32298036;74,35777391975309;65,20572530864197;57,837239583333336;83,0;81,0;14,0;38547070;33802648;29982825
146;61,89421296296296;56,68546875;62,6540412808642;65,0;63,0;61,0;32085960;29385747;32479855;74,70267554012345;65,25648919753087;59,81723958333333;84,0;81,0;42,0;38725867;33828964;31009257
147;61,519689429012345;56,458269675925926;62,261564429012346;65,0;63,0;61,0;31891807;29267967;32276395;74,33487075617283;65,47540316358025;58,50070794753086;83,0;81,0;18,0;38535197;33942449;30326767
148;61,635559413580246;56,32787615740741;62,364442515432096;65,0;63,0;61,0;31951874;29200371;32329727;74,4413387345679;65,58140817901234;60,08209490740741;83,0;81,0;42,0;38590390;33997402;31146558
149;61,13843171296296;56,00904899691358;61,85287229938272;64,0;62,0;60,0;31694163;29035091;32064529;73,92599922839506;65,79890432098766;58,86543209876543;83,0;81,0;30,0;38323238;34110152;30515840
150;61,2656462191358;55,962795138888886;61,9703337191358;64,0;62,0;60,0;31760111;29011113;32125421;74,03891975308642;65,75954475308642;60,0905150462963;83,0;81,0;45,0;38381776;34089748;31150923
151;61,01262538580247;55,80063850308642;61,69173032407407;64,0;62,0;60,0;31628945;28927051;31980993;73,75157214506173;65,81263888888888;59,401487268518515;82,0;81,0;33,0;38232815;34117272;30793731
152;60,90179012345679;55,65485532407408;61,58850115740741;64,0;62,0;60,0;31571488;28851477;31927479;73,61308834876543;65,78297839506173;59,89232060185185;82,0;81,0;42,0;38161025;34101896;31048179
153;60,58827353395062;55,33217785493827;61,233335262345676;64,0;62,0;60,0;31408961;28684201;31743361;73,2031462191358;65,75321373456791;60,43449074074074;81,0;81,0;50,0;37948511;34086466;31329240
154;60,246500771604936;55,074940200617284;60,88405864197531;63,0;61,0;59,0;31231786;28550849;31562296;72,81413966049382;65,82865354938272;59,91134066358025;81,0;82,0;42,0;37746850;34125574;31058039
155;60,059947916666665;54,87352237654321;60,71724729938271;63,0;61,0;59,0;31135077;28446434;31475821;72,58564429012345;65,81624807098765;60,56124035493827;80,0;82,0;55,0;37628398;34119143;31394947
156;60,11417824074074;54,90088541666667;60,924108796296295;63,0;61,0;60,0;31163190;28460619;31583058;72,72070216049383;65,79965663580246;61,36163773148148;80,0;82,0;68,0;37698412;34110542;31809873
157;60,00293788580247;54,84360339506173;60,87444058641975;63,0;61,0;59,0;31105523;28430924;31557310;72,62820216049383;65,82929205246914;61,42381365740741;80,0;82,0;69,0;37650460;34125905;31842105
158;60,07913773148148;54,770825617283954;61,078722993827164;63,0;61,0;60,0;31145025;28393196;31663210;72,74708333333334;65,8658063271605;63,27523726851852;80,0;82,0;80,0;37712088;34144834;32801883
159;59,63507523148148;54,47450231481481;60,66424189814815;63,0;61,0;59,0;30914823;28239582;31448343;72,2786824845679;65,92931905864198;62,53920331790123;79,0;82,0;73,0;37469269;34177759;32420323
160;59,62278549382716;54,44651813271605;60,695462962962964;63,0;61,0;59,0;30908452;28225075;31464528;72,26268904320987;65,85432677469136;63,09247299382716;79,0;82,0;80,0;37460978;34138883;32707138
161;59,637627314814814;54,4457600308642;60,78357831790124;63,0;61,0;59,0;30916146;28224682;31510207;72,3167650462963;65,88723572530864;63,70878665123457;79,0;82,0;81,0;37489011;34155943;33026635
162;59,65750385802469;54,508348765432096;60,81831211419753;63,0;61,0;59,0;30926450;28257128;31528213;72,34675540123457;65,86764660493827;63,437461419753085;79,0;81,0;80,0;37504558;34145788;32885980
163;59,616981095679016;54,44639467592592;60,83683256172839;63,0;61,0;59,0;30905443;28225011;31537814;72,34101080246914;65,89596064814815;63,7824324845679;79,0;82,0;81,0;37501580;34160466;33064813
164;59,621194058641976;54,454778163580244;60,935817901234564;63,0;61,0;59,0;30907627;28229357;31589128;72,40868634259259;65,90868055555555;63,931358024691356;79,0;81,0;81,0;37536663;34167060;33142016
165;59,50939043209876;54,371113040123454;60,84474537037037;63,0;60,0;59,0;30849668;28185985;31541916;72,30481288580246;65,9787075617284;63,79132137345679;79,0;82,0;81,0;37482815;34203362;33069421
166;59,53067708333333;54,4230787037037;60,883721064814814;63,0;60,0;59,0;30860703;28212924;31562121;72,3338850308642;65,92023726851852;63,6828549382716;79,0;81,0;81,0;37497886;34173051;33013192
167;59,36500385802469;54,32168981481482;60,747135416666666;63,0;60,0;59,0;30774818;28160364;31491315;72,15704475308642;65,940418595679;63,62877314814815;78,0;81,0;81,0;37406212;34183513;32985156
168;59,29978009259259;54,26701388888889;60,67476273148148;63,0;60,0;59,0;30741006;28132020;31453797;72,07392554012345;65,96265432098765;63,60478780864197;78,0;81,0;81,0;37363123;34195040;32972722
169;59,40329861111111;54,37174961419753;60,77527584876543;63,0;60,0;59,0;30794670;28186315;31505903;72,18036844135803;65,8909162808642;63,60514274691358;78,0;81,0;81,0;37418303;34157851;32972906
170;59,564052854938275;54,5878337191358;60,94015817901234;63,0;61,0;59,0;30878005;28298333;31591378;72,36347800925925;65,76762731481482;63,554077932098764;79,0;81,0;81,0;37513227;34093938;32946434
171;59,526873070987655;54,59998842592593;60,921095679012346;63,0;60,0;59,0;30858731;28304634;31581496;72,33617862654322;65,77007716049383;63,170212191358026;79,0;81,0;80,0;37499075;34095208;32747438
172;59,80566936728395;54,790287422839505;61,23753086419753;63,0;61,0;60,0;31003259;28403285;31745536;72,62238811728395;65,64634837962963;64,49814814814815;79,0;81,0;81,0;37647446;34031067;33435840
173;59,61893518518519;54,786520061728396;61,055158179012345;63,0;61,0;59,0;30906456;28401332;31650994;72,44126157407408;65,58639853395061;63,1422762345679;79,0;81,0;80,0;37553550;33999989;32732956
174;59,85894097222222;54,829920910493826;61,22180362654321;63,0;61,0;60,0;31030875;28423831;31737383;72,62674189814815;65,51091242283951;64,32407021604938;79,0;81,0;81,0;37649703;33960857;33345598
175;59,50861304012346;54,69397955246914;60,792636959876546;63,0;61,0;59,0;30849265;28353359;31514903;72,21373649691358;65,49504436728395;62,55174961419753;79,0;81,0;75,0;37435601;33952631;32426827
176;59,62494791666666;54,75873842592593;60,807930169753085;63,0;61,0;59,0;30909573;28386930;31522831;72,26309606481482;65,35854745370371;62,44803047839506;79,0;81,0;75,0;37461189;33881871;32373059
177;59,63268325617284;54,73129050925926;60,722808641975305;63,0;61,0;59,0;30913583;28372701;31478704;72,22813271604939;65,45957947530864;62,297091049382715;79,0;81,0;73,0;37443064;33934246;32294812
178;59,59697530864197;54,76101466049383;60,690671296296294;63,0;61,0;59,0;30895072;28388110;31462044;72,19505401234568;65,46784529320988;61,71534336419753;79,0;81,0;73,0;37425916;33938531;31993234
179;59,61382716049383;54,74640625;60,66639660493827;63,0;61,0;59,0;30903808;28380537;31449460;72,18960841049383;65,45222800925926;61,75106867283951;79,0;81,0;73,0;37423093;33930435;32011754
180;59,592131558641974;54,70005594135802;60,54988040123457;63,0;61,0;59,0;30892561;28356509;31389058;72,12676311728396;65,51373263888888;61,21807098765432;79,0;81,0;69,0;37390514;33962319;31735448
181;59,507667824074076;54,639971064814816;60,43768904320988;63,0;61,0;59,0;30848775;28325361;31330898;72,02902391975309;65,56382137345679;60,7515625;79,0;81,0;66,0;37339846;33988285;31493610
182;59,69368055555555;54,774658564814814;60,57199266975309;63,0;61,0;59,0;30945204;28395183;31400521;72,19065200617284;65,44320408950617;60,842013888888886;79,0;81,0;66,0;37423634;33925757;31540500
183;59,6161612654321;54,74277006172839;60,46786072530864;63,0;61,0;59,0;30905018;28378652;31346539;72,09768711419753;65,43988040123457;60,487496141975306;79,0;81,0;60,0;37375441;33924034;31356718
184;59,70009452160494;54,68510030864198;60,48079861111111;63,0;61,0;59,0;30948529;28348756;31353246;72,12927662037038;65,35885416666666;60,95045910493827;79,0;81,0;68,0;37391817;33882030;31596718
185;59,45509066358024;54,580162037037034;60,19580825617284;62,0;60,0;59,0;30821519;28294356;31205507;71,8552912808642;65,43878472222222;60,07069444444444;79,0;81,0;55,0;37249783;33923466;31140648
186;59,45865162037037;54,566566358024694;60,125407021604936;62,0;60,0;59,0;30823365;28287308;31169011;71,80225308641975;65,32923611111111;59,97024112654321;79,0;81,0;50,0;37222288;33866676;31088573
187;59,6444425154321;54,76680362654321;60,26135223765432;63,0;61,0;59,0;30919679;28391111;31239485;71,98607060185185;65,27496141975308;59,538518518518515;79,0;81,0;42,0;37317579;33838540;30864768
188;59,64876350308642;54,79253279320988;60,26557484567901;63,0;61,0;59,0;30921919;28404449;31241674;71,99702353395061;65,30338348765432;59,37954861111111;79,0;81,0;42,0;37323257;33853274;30782358
189;59,623088348765435;54,72748649691358;60,242914737654324;63,0;61,0;59,0;30908609;28370729;31229927;71,96528356481481;65,28478780864198;59,81963348765432;79,0;81,0;50,0;37306803;33843634;31010498
190;59,734918981481485;54,866078317901234;60,40359760802469;63,0;61,0;59,0;30966582;28442575;31313225;72,14056905864197;65,26840277777778;59,32520640432099;79,0;81,0;42,0;37397671;33835140;30754187
191;59,70323302469136;54,83062114197531;60,370123456790125;63,0;61,0;59,0;30950156;28424194;31295872;72,10849537037036;65,32669945987654;59,29359760802469;79,0;81,0;41,0;37381044;33865361;30737801
192;59,81293788580247;54,930534336419754;60,50460069444444;63,0;61,0;59,0;31007027;28475989;31365585;72,2482561728395;65,26799189814815;59,31521797839506;79,0;81,0;41,0;37453496;33834927;30749009
193;59,97221064814815;55,03786072530864;60,693265817901235;63,0;61,0;59,0;31089594;28531627;31463389;72,46380594135802;65,32051697530864;59,438096064814815;80,0;81,0;42,0;37565237;33862156;30812709
194;60,01378472222222;55,073059413580246;60,73751157407408;64,0;61,0;59,0;31111146;28549874;31486326;72,51295524691358;65,34141975308641;59,45249614197531;80,0;81,0;42,0;37590716;33872992;30820174
195;60,23451774691358;55,079164737654324;60,99439814814815;64,0;61,0;59,0;31225574;28553039;31619496;72,76351658950617;65,3246199845679;61,26372685185185;80,0;81,0;68,0;37720607;33864283;31759116
196;60,08971064814815;55,09271412037037;60,84155671296296;64,0;61,0;59,0;31150506;28560063;31540263;72,62802662037036;65,38254050925926;59,82000385802469;80,0;81,0;42,0;37650369;33894309;31010690
197;60,052694830246914;55,01109375;60,801016589506176;63,0;61,0;59,0;31131317;28517751;31519247;72,57297260802468;65,38746913580248;60,258150077160494;80,0;81,0;55,0;37621829;33896864;31237825
198;64,84126929012346;55,206622299382715;53,27593942901235;68,0;60,0;57,0;33613714;28619113;27618247;66,50383487654321;42,46578703703704;39,84223572530864;71,0;34,0;6,0;34475588;22014264;20654215
199;64,96199074074075;55,29366705246913;53,397592592592595;68,0;60,0;57,0;33676296;28664237;27681312;66,61661844135803;42,39568287037037;40,229307484567904;71,0;34,0;6,0;34534055;21977922;20854873
200;66,13842978395061;56,33599537037037;54,53511574074074;70,0;61,0;58,0;34286162;29204580;28271004;67,77205439814814;41,87377700617284;41,41577932098765;72,0;33,0;6,0;35133033;21707366;21469940
201;66,23417824074075;56,440127314814816;54,62818865740741;70,0;61,0;58,0;34335798;29258562;28319253;67,86600308641975;41,85838155864197;41,22078896604938;72,0;33,0;6,0;35181736;21699385;21368857
202;66,29618827160493;56,46755401234568;54,67644675925926;70,0;61,0;58,0;34367944;29272780;28344270;67,92066743827161;41,796585648148145;41,43931520061729;72,0;33,0;6,0;35210074;21667350;21482141
203;66,39719328703704;56,43493634259259;54,725659722222225;70,0;61,0;58,0;34420305;29255871;28369782;67,98569251543209;41,6577025462963;42,19507908950617;72,0;33,0;6,0;35243783;21595353;21873929
204;66,29050347222223;56,33374421296296;54,60397183641975;69,0;60,0;58,0;34364997;29203413;28306699;67,87793402777778;41,785765817901236;42,047966820987654;72,0;33,0;6,0;35187921;21661741;21797666
205;66,69850887345679;56,54429012345679;54,98911072530864;70,0;61,0;59,0;34576507;29312560;28506355;68,24230516975308;41,59417438271605;43,73744405864198;72,0;32,0;6,0;35376811;21562420;22673491
206;66,52850694444444;56,511506558641976;54,81136574074074;70,0;61,0;58,0;34488378;29295565;28414212;68,08594328703704;41,64261574074074;42,41630787037037;72,0;33,0;6,0;35295753;21587532;21988614
207;66,32534915123456;56,32168981481482;54,63659915123457;69,0;60,0;58,0;34383061;29197164;28323613;67,87941936728394;41,61971450617284;42,55306134259259;72,0;33,0;6,0;35188691;21575660;22059507
208;66,2246199845679;56,215875771604935;54,56921489197531;69,0;60,0;58,0;34330843;29142310;28288681;67,78604166666666;41,62214699074074;43,04903163580247;72,0;33,0;6,0;35140284;21576921;22316618
209;66,07107445987654;56,110167824074075;54,42493827160494;69,0;60,0;58,0;34251245;29087511;28213888;67,63555362654321;41,692314814814814;42,64325617283951;71,0;33,0;6,0;35062271;21613296;22106264
210;66,24960841049382;56,22353395061728;54,605248842592594;69,0;60,0;58,0;34343797;29146280;28307361;67,80123842592593;41,5804012345679;43,305542052469136;72,0;33,0;6,0;35148162;21555280;22449593
211;65,89422260802469;55,925671296296294;54,31745177469136;69,0;60,0;58,0;34159565;28991868;28158167;67,44492476851852;41,6086149691358;43,27475887345679;71,0;33,0;6,0;34963449;21569906;22433635
212;66,02563850308643;56,08190779320988;54,42571566358025;69,0;60,0;58,0;34227691;29072861;28214291;67,58497878086419;41,64074459876543;42,831880787037036;71,0;33,0;6,0;35036053;21586562;22204047
213;66,45820408950617;56,30942515432099;54,857582947530865;70,0;60,0;59,0;34451933;29190806;28438171;67,9824614197531;41,422413194444445;44,808879243827164;72,0;32,0;6,0;35242108;21473379;23228923
214;66,25268132716049;56,262492283950614;54,62441936728395;69,0;60,0;58,0;34345390;29166476;28317299;67,80130401234568;41,60811921296296;43,06170524691358;72,0;33,0;6,0;35148196;21569649;22323188
215;66,19478587962963;56,21093557098765;54,56795524691358;69,0;60,0;58,0;34315377;29139749;28288028;67,7457600308642;41,596240354938274;43,05666473765432;72,0;33,0;6,0;35119402;21563491;22320575
216;66,02086612654321;56,04068287037037;54,40762731481482;69,0;60,0;58,0;34225217;29051490;28204914;67,58002893518518;41,71981674382716;43,370246913580246;71,0;33,0;6,0;35033487;21627553;22483136
217;65,94340084876544;56,01252893518519;54,328331404320984;69,0;60,0;58,0;34185059;29036895;28163807;67,50848765432099;41,79173225308642;42,77532600308642;71,0;33,0;6,0;34996400;21664834;22174729
218;66,06949074074075;56,10034529320988;54,45090277777778;69,0;60,0;58,0;34250424;29082419;28227348;67,63154320987654;41,718217592592595;43,25732445987654;71,0;33,0;6,0;35060192;21626724;22424597
219;66,02236882716049;56,134606481481484;54,40190586419753;69,0;60,0;58,0;34225996;29100180;28201948;67,59126543209877;41,74869212962963;42,67382523148148;71,0;33,0;6,0;35039312;21642522;22122111
220;66,02239197530864;56,141153549382715;54,40258680555556;69,0;60,0;58,0;34226008;29103574;28202301;67,59555555555555;41,8057600308642;42,71133101851852;71,0;33,0;6,0;35041536;21672106;22141554
221;66,06798225308641;56,17294174382716;54,44727237654321;69,0;60,0;58,0;34249642;29120053;28225466;67,63702932098765;41,75341049382716;42,809645061728396;71,0;33,0;6,0;35063036;21644968;22192520
222;66,10283564814814;56,16153742283951;54,533985339506174;69,0;60,0;58,0;34267710;29114141;28270418;67,66177854938272;41,604554398148146;43,64213348765432;71,0;33,0;6,0;35075866;21567801;22624082
223;66,04072723765432;56,10011188271605;54,475393518518516;69,0;60,0;58,0;34235513;29082298;28240044;67,5995524691358;41,66849537037037;43,66334490740741;71,0;33,0;6,0;35043608;21600948;22635078
224;66,02581597222222;56,07118441358025;54,46950038580247;69,0;60,0;58,0;34227783;29067302;28236989;67,58110146604939;41,590007716049385;43,80065007716049;71,0;33,0;6,0;35034043;21560260;22706257
225;66,01812307098766;56,029567901234564;54,500023148148145;69,0;60,0;58,0;34223795;29045728;28252812;67,5678337191358;41,52772762345679;44,2698225308642;71,0;33,0;6,0;35027165;21527974;22949476
226;65,9842611882716;55,994311342592596;54,46225694444445;69,0;60,0;58,0;34206241;29027451;28233234;67,53298032407407;41,57901427469136;44,269618055555554;71,0;33,0;6,0;35009097;21554561;22949370
227;65,94354938271604;55,93963155864198;54,43239776234568;69,0;60,0;58,0;34185136;28999105;28217755;67,48937114197531;41,537716049382716;44,36103009259259;71,0;33,0;6,0;34986490;21533152;22996758
228;66,02416666666667;55,9875887345679;54,54314814814815;69,0;60,0;58,0;34226928;29023966;28275168;67,56720679012345;41,46422067901234;45,30178240740741;71,0;33,0;6,0;35026840;21495052;23484444
229;65,96197337962963;55,93365547839506;54,481699459876545;69,0;60,0;58,0;34194687;28996007;28243313;67,50477237654322;41,511246141975306;45,11931712962963;71,0;33,0;6,0;34994474;21519430;23389854
